Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1670189728,1100,,Aggregated,366.000000,0.000000,30,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,24965,0,30,994.4274404726982,0.8107999892672524,2152.536699999473,8.99082715802123
1670189729,1100,,Aggregated,370.000000,0.000000,30,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,25316,0,30,994.3358239848617,0.8107999892672524,2152.536699999473,8.990756833623005
1670189730,1100,,Aggregated,366.700000,0.000000,30,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,25696,0,30,994.146285982282,0.8107999892672524,2152.536699999473,8.990582191780822
1670189731,1100,,Aggregated,370.800000,0.000000,29,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,26054,0,29,993.4073123935151,0.8107999892672524,2152.536699999473,8.989867198894604
1670189732,1100,,Aggregated,366.300000,0.000000,28,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,26429,0,28,992.8900070415303,0.8107999892672524,2152.536699999473,8.989367739982596
1670189733,1100,,Aggregated,368.800000,0.000000,28,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,26814,0,28,992.688411949006,0.8107999892672524,2152.536699999473,8.989184754232863
1670189734,1100,,Aggregated,368.900000,0.000000,28,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,27179,0,28,991.9752721439545,0.8107999892672524,2152.536699999473,8.988483755840907
1670189735,1100,,Aggregated,369.000000,0.000000,28,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,27546,0,28,992.3660411130693,0.8107999892672524,2152.536699999473,8.98889130908299
1670189736,1100,,Aggregated,371.000000,0.000000,27,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,27924,0,27,991.504735141831,0.8107999892672524,2152.536699999473,8.988038962899298
1670189737,1100,,Aggregated,369.000000,0.000000,26,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,28327,0,26,990.9109219013762,0.8107999892672524,2152.536699999473,8.987467786917076
1670189738,1100,,Aggregated,370.600000,0.000000,25,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,28696,0,25,989.9924936994773,0.8107999892672524,2152.536699999473,8.986548647895177
1670189739,1100,,Aggregated,371.400000,0.000000,24,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,29035,0,24,989.7535016394107,0.8107999892672524,2152.536699999473,8.986326846908904
1670189740,1100,,Aggregated,374.700000,0.000000,25,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,29403,0,25,990.1235073291951,0.8107999892672524,2152.536699999473,8.986702037207088
1670189741,1100,,Aggregated,370.800000,0.000000,25,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,29791,0,25,990.4816603470958,0.8107999892672524,2152.536699999473,8.987076633882717
1670189742,1100,,Aggregated,371.400000,0.000000,26,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,30156,0,26,991.5345931423338,0.8107999892672524,2152.536699999473,8.98812839899191
1670189743,1100,,Aggregated,370.500000,0.000000,25,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,30519,0,25,990.9064490022693,0.8107999892672524,2152.536699999473,8.987515973655755
1670189744,1100,,Aggregated,372.000000,0.000000,26,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,30884,0,26,991.3351431615164,0.8107999892672524,2152.536699999473,8.98795492811812
1670189745,1100,,Aggregated,370.400000,0.000000,26,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,31244,0,26,991.6505944789533,0.8107999892672524,2152.536699999473,8.988285750864167
1670189746,1100,,Aggregated,369.900000,0.000000,25,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,31623,0,25,991.05458322741,0.8029000018723309,2152.536699999473,8.987698826803276
1670189747,1100,,Aggregated,371.700000,0.000000,26,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,31973,0,26,992.1756023676356,0.8029000018723309,2152.536699999473,8.988834328965064
1670189748,1100,,Aggregated,371.500000,0.000000,26,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,32359,0,26,991.7500803918591,0.8029000018723309,2152.536699999473,8.988411261163819
1670189749,1100,,Aggregated,367.600000,0.000000,24,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,32724,0,24,991.0998388888905,0.8029000018723309,2152.536699999473,8.98777655543332
1670189750,1100,,Aggregated,365.800000,0.000000,24,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,33094,0,24,990.6823643621169,0.8029000018723309,2152.536699999473,8.987369311657702
1670189751,1100,,Aggregated,367.100000,0.000000,24,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,33445,0,24,990.7752101539861,0.8029000018723309,2152.536699999473,8.98747196890417
1670189752,1100,,Aggregated,368.700000,0.000000,24,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,33836,0,24,991.1781180399641,0.8029000018723309,2152.536699999473,8.9878827284549
1670189753,1100,,Aggregated,370.300000,0.000000,24,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,34189,0,24,991.1462512679607,0.8029000018723309,2152.536699999473,8.98786159291
1670189754,1100,,Aggregated,365.600000,0.000000,24,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,34562,0,24,991.58786146636,0.8029000018723309,2152.536699999473,8.98831086163995
1670189755,1100,,Aggregated,370.100000,0.000000,24,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,34936,0,24,991.6423730907967,0.8029000018723309,2152.536699999473,8.988378749713762
1670189756,1100,,Aggregated,366.400000,0.000000,24,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,35302,0,24,991.6204020735382,0.8029000018723309,2152.536699999473,8.988329273129
1670189757,1100,,Aggregated,368.000000,0.000000,25,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,35666,0,25,992.2859474121052,0.8029000018723309,2152.536699999473,8.989009140357764
1670189758,1100,,Aggregated,365.100000,0.000000,25,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,36041,0,25,992.5320091368212,0.8029000018723309,2152.536699999473,8.989262229127938
1670189759,1100,,Aggregated,368.000000,0.000000,25,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,36392,0,25,992.3202712601702,0.8029000018723309,2152.536699999473,8.989063530446252
1670189760,1100,,Aggregated,367.500000,0.000000,25,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,36752,0,25,992.7993379027032,0.8029000018723309,2152.536699999473,8.989551589029169
1670189761,1100,,Aggregated,367.500000,0.000000,26,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,37127,0,26,993.4646943545141,0.8029000018723309,2152.536699999473,8.990222748942818
1670189762,1100,,Aggregated,366.000000,0.000000,25,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,37465,0,25,992.742732368878,0.8029000018723309,2152.536699999473,8.989510209528893
1670189763,1100,,Aggregated,364.300000,0.000000,25,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,37853,0,25,992.7401702586313,0.8029000018723309,2152.536699999473,8.989512059810318
1670189764,1100,,Aggregated,368.500000,0.000000,24,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,38239,0,24,992.3120351918201,0.8029000018723309,2152.536699999473,8.989094903109391
1670189765,1100,,Aggregated,362.900000,0.000000,24,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,38619,0,24,992.3082652217829,0.8029000018723309,2152.536699999473,8.989098630207929
1670189766,1100,,Aggregated,366.900000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,38964,0,23,991.7540017477678,0.8029000018723309,2152.536699999473,8.988553536597886
1670189767,1100,,Aggregated,366.600000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,39308,0,23,991.5897719675409,0.8029000018723309,2152.536699999473,8.9883993080289
1670189768,1100,,Aggregated,369.900000,0.000000,24,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,39681,0,24,992.5694440513123,0.8029000018723309,2152.536699999473,8.989390388347068
1670189769,1100,,Aggregated,364.300000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,40065,0,23,992.0614404717387,0.8029000018723309,2152.536699999473,8.988893048795706
1670189770,1100,,Aggregated,365.400000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,40437,0,23,991.6591237084892,0.8029000018723309,2152.536699999473,8.988500630610579
1670189771,1100,,Aggregated,364.100000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,40802,0,22,990.9444911695502,0.8029000018723309,2152.536699999473,8.987794715945297
1670189772,1100,,Aggregated,366.800000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,41168,0,23,991.431787410129,0.8029000018723309,2152.536699999473,8.988291877186164
1670189773,1100,,Aggregated,368.200000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,41538,0,23,991.4784062039658,0.8029000018723309,2152.536699999473,8.98834801868169
1670189774,1100,,Aggregated,366.200000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,41900,0,22,990.5667004534663,0.8029000018723309,2152.536699999473,8.987446300715991
1670189775,1100,,Aggregated,369.700000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,42261,0,23,991.8706152197115,0.8029000018723309,2152.536699999473,8.988760322756205
1670189776,1100,,Aggregated,367.300000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,42623,0,23,992.1450509114842,0.8029000018723309,2152.536699999473,8.989043474180606
1670189777,1100,,Aggregated,364.400000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,42990,0,23,991.8355420935106,0.8029000018723309,2152.536699999473,8.988741567806466
1670189778,1100,,Aggregated,364.400000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,43365,0,23,992.130930284794,0.8029000018723309,2152.536699999473,8.989046466044044
1670189779,1100,,Aggregated,367.300000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,43744,0,22,991.7378276746597,0.8029000018723309,2152.536699999473,8.988661302121434
1670189780,1100,,Aggregated,368.100000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,44096,0,22,991.9556445958871,0.8029000018723309,2152.536699999473,8.988887880986937
1670189781,1100,,Aggregated,368.700000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,44437,0,22,991.880154614405,0.8029000018723309,2152.536699999473,8.988815626617459
1670189782,1100,,Aggregated,366.800000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,44803,0,23,992.8227031225647,0.8029000018723309,2152.536699999473,8.989755150324756
1670189783,1100,,Aggregated,365.200000,0.000000,24,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,45193,0,24,993.3928900604092,0.8029000018723309,2152.536699999473,8.9903303608966
1670189784,1100,,Aggregated,364.500000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,45560,0,23,993.0892692888514,0.8029000018723309,2152.536699999473,8.990035118525022
1670189785,1100,,Aggregated,363.300000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,45945,0,23,993.1016472760876,0.8029000018723309,2152.536699999473,8.990053324627272
1670189786,1100,,Aggregated,365.000000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,46297,0,23,992.6917965980451,0.8029000018723309,2152.536699999473,8.98965375726289
1670189787,1100,,Aggregated,367.500000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,46674,0,23,993.0927291618402,0.8029000018723309,2152.536699999473,8.990058705060633
1670189788,1100,,Aggregated,366.800000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,47038,0,23,993.2440807985005,0.8029000018723309,2152.536699999473,8.990220672647647
1670189789,1100,,Aggregated,365.900000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,47426,0,23,992.7738346413313,0.8029000018723309,2152.536699999473,8.989752456458483
1670189790,1100,,Aggregated,367.300000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,47801,0,22,992.0304841300289,0.8029000018723309,2152.536699999473,8.989016966172256
1670189791,1100,,Aggregated,366.600000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,48164,0,22,991.8394667739273,0.8029000018723309,2152.536699999473,8.988829831409351
1670189792,1100,,Aggregated,370.500000,0.000000,21,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,48520,0,21,991.1296691900135,0.8029000018723309,2152.536699999473,8.9881286067601
1670189793,1100,,Aggregated,371.000000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,48873,0,22,991.7226810917965,0.8029000018723309,2152.536699999473,8.988725881365989
1670189794,1100,,Aggregated,371.000000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,49265,0,22,992.2496720815859,0.8029000018723309,2152.536699999473,8.989262153658784
1670189795,1100,,Aggregated,369.700000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,49613,0,22,992.12359021626,0.8029000018723309,2152.536699999473,8.98913591195856
1670189796,1100,,Aggregated,369.200000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,49985,0,22,992.0750336000649,0.8029000018723309,2152.536699999473,8.989096729018705
1670189797,1100,,Aggregated,368.300000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,50346,0,22,992.3673100762574,0.8029000018723309,2152.536699999473,8.989393397688
1670189798,1100,,Aggregated,366.700000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,50692,0,22,992.9462100844206,0.8029000018723309,2152.536699999473,8.989978694863094
1670189799,1100,,Aggregated,369.200000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,51070,0,22,992.740632635585,0.8029000018723309,2152.536699999473,8.989778735069512
1670189800,1100,,Aggregated,366.700000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,51452,0,22,993.1597924473182,0.8029000018723309,2152.536699999473,8.990204462411569
1670189801,1100,,Aggregated,366.700000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,51824,0,22,993.0344633393664,0.8029000018723309,2152.536699999473,8.990081815375115
1670189802,1100,,Aggregated,361.900000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,52185,0,22,992.8099791683297,0.8029000018723309,2152.536699999473,8.9898629874485
1670189803,1100,,Aggregated,363.900000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,52550,0,22,993.0473112121613,0.8029000018723309,2152.536699999473,8.99010466222645
1670189804,1100,,Aggregated,365.700000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,52915,0,22,992.8251254748026,0.8029000018723309,2152.536699999473,8.98988944533686
1670189805,1100,,Aggregated,366.900000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,53268,0,22,993.0565686396932,0.8029000018723309,2152.536699999473,8.990125403619434
1670189806,1100,,Aggregated,366.700000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,53634,0,22,993.5291329417767,0.8029000018723309,2152.536699999473,8.990602975724354
1670189807,1100,,Aggregated,365.300000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,53987,0,23,993.8999004297187,0.8029000018723309,2152.536699999473,8.990979309833849
1670189808,1100,,Aggregated,364.800000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,54365,0,23,994.2529022201587,0.8029000018723309,2152.536699999473,8.991336337717282
1670189809,1100,,Aggregated,364.600000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,54715,0,23,994.1587889682718,0.8029000018723309,2152.536699999473,8.991245545097323
1670189810,1100,,Aggregated,363.500000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,55081,0,23,994.2462525244515,0.8029000018723309,2152.536699999473,8.991340026506418
1670189811,1100,,Aggregated,365.000000,0.000000,24,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,55469,0,24,995.023207169754,0.8029000018723309,2152.536699999473,8.99212172564856
1670189812,1100,,Aggregated,365.700000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,55805,0,23,994.7797759680873,0.8029000018723309,2152.536699999473,8.991882447809337
1670189813,1100,,Aggregated,363.800000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,56180,0,23,994.0999876379293,0.8029000018723309,2152.536699999473,8.99120683517266
1670189814,1100,,Aggregated,366.300000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,56568,0,23,994.6588954514706,0.8029000018723309,2152.536699999473,8.991762126997596
1670189815,1100,,Aggregated,362.100000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,56939,0,23,994.5850593389221,0.8029000018723309,2152.536699999473,8.991692864293366
1670189816,1100,,Aggregated,361.900000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,57333,0,23,993.9765204995186,0.8029000018723309,2152.536699999473,8.991087157483474
1670189817,1100,,Aggregated,366.500000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,57683,0,22,993.5743210581785,0.8029000018723309,2152.536699999473,8.990690498067021
1670189818,1100,,Aggregated,367.700000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,58037,0,22,993.6951221169056,0.8029000018723309,2152.536699999473,8.990816203456415
1670189819,1100,,Aggregated,369.300000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,58393,0,22,994.0219085866275,0.8029000018723309,2152.536699999473,8.991146199030705
1670189820,1100,,Aggregated,367.800000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,58767,0,22,994.1074602463755,0.8029000018723309,2152.536699999473,8.991236578351796
1670189821,1100,,Aggregated,367.700000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,59123,0,23,994.7640287823461,0.8029000018723309,2152.536699999473,8.991898246029464
1670189822,1100,,Aggregated,366.700000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,59533,0,23,994.3444345136094,0.8029000018723309,2152.536699999473,8.991483714914418
1670189823,1100,,Aggregated,367.400000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,59876,0,23,994.404619655599,0.8029000018723309,2152.536699999473,8.99154920168348
1670189824,1100,,Aggregated,363.000000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,60229,0,22,993.7056506632787,0.8029000018723309,2152.536699999473,8.990851583124408
1670189825,1100,,Aggregated,371.900000,0.000000,21,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,60621,0,21,993.0669369640686,0.8029000018723309,2152.536699999473,8.990217911284867
1670189826,1100,,Aggregated,368.600000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,60980,0,22,993.4014692374351,0.8029000018723309,2152.536699999473,8.990554280091834
1670189827,1100,,Aggregated,364.800000,0.000000,21,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,61343,0,21,993.3384124675792,0.8029000018723309,2152.536699999473,8.990496063120487
1670189828,1100,,Aggregated,367.900000,0.000000,21,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,61699,0,21,993.0800464512978,0.8029000018723309,2152.536699999473,8.990226745976434
1670189829,1100,,Aggregated,365.000000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,62091,0,22,993.8134936898834,0.8029000018723309,2152.536699999473,8.990964874136349
1670189830,1100,,Aggregated,366.500000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,62446,0,22,994.0415358949914,0.8029000018723309,2152.536699999473,8.991192390225155
1670189831,1100,,Aggregated,364.900000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,62805,0,22,993.5931400095318,0.8029000018723309,2152.536699999473,8.99074914417642
1670189832,1100,,Aggregated,368.200000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,63158,0,22,993.5651874061651,0.8029000018723309,2152.536699999473,8.99072168213053
1670189833,1100,,Aggregated,367.600000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,63533,0,22,993.7617380967151,0.8029000018723309,2152.536699999473,8.990918105551446
1670189834,1100,,Aggregated,368.100000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,63900,0,22,994.1403385289282,0.8029000018723309,2152.536699999473,8.991298904538342
1670189835,1100,,Aggregated,362.900000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,64275,0,22,994.516183178508,0.8029000018723309,2152.536699999473,8.991676390509529
1670189836,1100,,Aggregated,365.600000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,64649,0,22,994.0072741217763,0.8029000018723309,2152.536699999473,8.991167690142152
1670189837,1100,,Aggregated,366.300000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,65004,0,22,993.9796254722571,0.8029000018723309,2152.536699999473,8.991139006830348
1670189838,1100,,Aggregated,364.500000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,65402,0,22,993.9749027904114,0.8029000018723309,2152.536699999473,8.991131769670652
1670189839,1100,,Aggregated,365.500000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,65760,0,22,993.8726080717557,0.8029000018723309,2152.536699999473,8.99102798053528
1670189840,1100,,Aggregated,365.900000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,66112,0,21,993.6838029873368,0.8029000018723309,2152.536699999473,8.990833736689254
1670189841,1100,,Aggregated,369.000000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,66457,0,22,993.9236269482349,0.8029000018723309,2152.536699999473,8.99107693696676
1670189842,1100,,Aggregated,368.100000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,66832,0,22,994.1067669424664,0.8029000018723309,2152.536699999473,8.991261671055781
1670189843,1100,,Aggregated,364.700000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,67209,0,22,994.5920947417612,0.8029000018723309,2152.536699999473,8.991742177386957
1670189844,1100,,Aggregated,364.900000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,67568,0,22,994.4752361842704,0.8029000018723309,2152.536699999473,8.991623253611177
1670189845,1100,,Aggregated,366.400000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,67936,0,22,994.3894899729003,0.8029000018723309,2152.536699999473,8.99152143193594
1670189846,1100,,Aggregated,367.000000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,68288,0,23,994.5347065370042,0.8029000018723309,2152.536699999473,8.991652999062794
1670189847,1100,,Aggregated,366.300000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,68678,0,23,994.5557451308838,0.8029000018723309,2152.536699999473,8.991671277556131
1670189848,1100,,Aggregated,366.400000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,69041,0,23,994.6744815413861,0.8029000018723309,2152.536699999473,8.991787488593735
1670189849,1100,,Aggregated,363.500000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,69408,0,22,994.474567202611,0.8029000018723309,2152.536699999473,8.991585984324573
1670189850,1100,,Aggregated,367.400000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,69759,0,23,994.6474622887223,0.8029000018723309,2152.536699999473,8.991728665835232
1670189851,1100,,Aggregated,364.600000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,70109,0,23,994.7449050563988,0.8029000018723309,2152.536699999473,8.991827012223823
1670189852,1100,,Aggregated,362.700000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,70517,0,23,994.5371701859005,0.8029000018723309,2152.536699999473,8.99161904221677
1670189853,1100,,Aggregated,364.500000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,70873,0,23,994.7174568537931,0.8029000018723309,2152.536699999473,8.991802237805652
1670189854,1100,,Aggregated,365.400000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,71246,0,23,994.4634321323146,0.8029000018723309,2152.536699999473,8.991550402829633
1670189855,1100,,Aggregated,368.100000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,71616,0,23,994.2577228663826,0.8029000018723309,2152.536699999473,8.99134271671135
1670189856,1100,,Aggregated,367.800000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,71992,0,23,994.440370010544,0.8029000018723309,2152.536699999473,8.991526836315145
1670189857,1100,,Aggregated,366.400000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,72360,0,23,994.4541760074501,0.8029000018723309,2152.536699999473,8.991542288557214
1670189858,1100,,Aggregated,366.200000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,72711,0,22,994.2048276698034,0.8029000018723309,2152.536699999473,8.991294302100094
1670189859,1100,,Aggregated,368.900000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,73083,0,22,994.0290017979422,0.8029000018723309,2152.536699999473,8.99111968583665
1670189860,1100,,Aggregated,367.300000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,73441,0,22,994.0147113424225,0.8029000018723309,2152.536699999473,8.991108508871067
1670189861,1100,,Aggregated,366.100000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,73816,0,22,993.9898424596149,0.8029000018723309,2152.536699999473,8.9910859434269
1670189862,1100,,Aggregated,368.700000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,74184,0,22,994.1717330273241,0.8029000018723309,2152.536699999473,8.991264962795212
1670189863,1100,,Aggregated,367.700000,0.000000,22,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,74563,0,22,993.9277332617902,0.8029000018723309,2152.536699999473,8.991000898568995
1670189864,1100,,Aggregated,369.500000,0.000000,24,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,74936,0,24,993.780547332378,0.8029000018723309,2152.536699999473,8.990792142628376
1670189865,1100,,Aggregated,366.100000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,75302,0,23,993.5102889538015,0.8029000018723309,2152.536699999473,8.990518180128017
1670189866,1100,,Aggregated,365.400000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,75663,0,23,993.654524562853,0.8029000018723309,2152.536699999473,8.99065593486909
1670189867,1100,,Aggregated,369.400000,0.000000,24,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,76043,0,24,994.0951298041765,0.8029000018723309,2152.536699999473,8.99109714240627
1670189868,1100,,Aggregated,367.900000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,76439,0,23,993.723195385852,0.8029000018723309,2152.536699999473,8.990724630097201
1670189869,1100,,Aggregated,366.000000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,76801,0,23,993.6868740719392,0.8029000018723309,2152.536699999473,8.99069022538769
1670189870,1100,,Aggregated,367.400000,0.000000,23,2000,2000,2000,2000,2000,2000,2000,2100,2100,2200,77141,0,23,993.3879436356668,0.8029000018723309,2152.536699999473,8.99039421319402
